time_s,r_0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2_cm
448,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5488,2.5447,2.5312,2.4936,2.4068,2.2382,1.9558
449,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5488,2.5447,2.5311,2.4933,2.4064,2.2377,1.9552
450,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5488,2.5447,2.5309,2.4931,2.4060,2.2371,1.9546
451,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5487,2.5446,2.5308,2.4928,2.4056,2.2366,1.9541
452,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5487,2.5446,2.5307,2.4926,2.4052,2.2360,1.9535
453,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5487,2.5445,2.5306,2.4923,2.4047,2.2355,1.9529
454,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5487,2.5445,2.5305,2.4921,2.4043,2.2349,1.9524
455,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5487,2.5444,2.5303,2.4918,2.4039,2.2344,1.9518
456,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5487,2.5444,2.5302,2.4915,2.4035,2.2338,1.9512
457,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5443,2.5301,2.4913,2.4031,2.2333,1.9507
458,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5443,2.5300,2.4910,2.4027,2.2327,1.9501
459,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5442,2.5298,2.4908,2.4022,2.2322,1.9495
460,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5442,2.5297,2.4905,2.4018,2.2316,1.9490
461,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5441,2.5296,2.4903,2.4014,2.2311,1.9484
462,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5441,2.5295,2.4900,2.4010,2.2305,1.9479
463,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5486,2.5440,2.5293,2.4898,2.4006,2.2300,1.9473
464,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5497,2.5485,2.5440,2.5292,2.4895,2.4002,2.2295,1.9467
465,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5485,2.5439,2.5291,2.4893,2.3997,2.2289,1.9462
466,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5485,2.5439,2.5290,2.4890,2.3993,2.2284,1.9456
467,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5485,2.5438,2.5288,2.4887,2.3989,2.2278,1.9451
468,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5485,2.5438,2.5287,2.4885,2.3985,2.2273,1.9445
469,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5485,2.5437,2.5286,2.4882,2.3981,2.2267,1.9440
470,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5484,2.5437,2.5285,2.4880,2.3977,2.2262,1.9434
471,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5484,2.5436,2.5283,2.4877,2.3973,2.2257,1.9429
472,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5484,2.5436,2.5282,2.4875,2.3968,2.2251,1.9423
473,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5484,2.5435,2.5281,2.4872,2.3964,2.2246,1.9418
474,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5484,2.5435,2.5279,2.4870,2.3960,2.2241,1.9412
475,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5484,2.5434,2.5278,2.4867,2.3956,2.2235,1.9407
476,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5497,2.5483,2.5434,2.5277,2.4864,2.3952,2.2230,1.9401
477,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5483,2.5433,2.5276,2.4862,2.3948,2.2225,1.9396
478,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5483,2.5433,2.5274,2.4859,2.3944,2.2219,1.9390
479,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5483,2.5432,2.5273,2.4857,2.3940,2.2214,1.9385
480,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5483,2.5432,2.5272,2.4854,2.3935,2.2209,1.9379
481,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5483,2.5431,2.5270,2.4852,2.3931,2.2203,1.9374
482,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5482,2.5430,2.5269,2.4849,2.3927,2.2198,1.9368
483,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5482,2.5430,2.5268,2.4846,2.3923,2.2193,1.9363
484,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5482,2.5429,2.5266,2.4844,2.3919,2.2187,1.9357
485,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5482,2.5429,2.5265,2.4841,2.3915,2.2182,1.9352
486,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5482,2.5428,2.5264,2.4839,2.3911,2.2177,1.9347
487,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5481,2.5428,2.5262,2.4836,2.3907,2.2171,1.9341
488,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5481,2.5427,2.5261,2.4833,2.3902,2.2166,1.9336
489,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5481,2.5427,2.5260,2.4831,2.3898,2.2161,1.9330
490,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5481,2.5426,2.5258,2.4828,2.3894,2.2156,1.9325
491,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5481,2.5426,2.5257,2.4826,2.3890,2.2150,1.9320
492,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5480,2.5425,2.5256,2.4823,2.3886,2.2145,1.9314
493,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5480,2.5424,2.5254,2.4821,2.3882,2.2140,1.9309
494,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5480,2.5424,2.5253,2.4818,2.3878,2.2135,1.9304
495,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5480,2.5423,2.5252,2.4815,2.3874,2.2129,1.9298
496,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5496,2.5480,2.5423,2.5250,2.4813,2.3870,2.2124,1.9293
497,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5480,2.5422,2.5249,2.4810,2.3866,2.2119,1.9287
498,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5479,2.5422,2.5248,2.4808,2.3861,2.2114,1.9282
499,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5479,2.5421,2.5246,2.4805,2.3857,2.2108,1.9277
500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5479,2.5420,2.5245,2.4802,2.3853,2.2103,1.9272
501,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5479,2.5420,2.5244,2.4800,2.3849,2.2098,1.9266
502,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5479,2.5419,2.5242,2.4797,2.3845,2.2093,1.9261
503,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5478,2.5419,2.5241,2.4794,2.3841,2.2088,1.9256
504,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5478,2.5418,2.5240,2.4792,2.3837,2.2082,1.9250
505,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5478,2.5418,2.5238,2.4789,2.3833,2.2077,1.9245
506,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5478,2.5417,2.5237,2.4787,2.3829,2.2072,1.9240
507,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5477,2.5416,2.5235,2.4784,2.3825,2.2067,1.9235
508,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5477,2.5416,2.5234,2.4781,2.3821,2.2062,1.9229
509,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5477,2.5415,2.5233,2.4779,2.3817,2.2057,1.9224
510,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5477,2.5415,2.5231,2.4776,2.3812,2.2051,1.9219
511,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5477,2.5414,2.5230,2.4774,2.3808,2.2046,1.9214
512,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5495,2.5476,2.5413,2.5229,2.4771,2.3804,2.2041,1.9208
513,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5476,2.5413,2.5227,2.4768,2.3800,2.2036,1.9203
514,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5476,2.5412,2.5226,2.4766,2.3796,2.2031,1.9198
515,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5476,2.5412,2.5224,2.4763,2.3792,2.2026,1.9193
516,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5476,2.5411,2.5223,2.4760,2.3788,2.2021,1.9187
517,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5475,2.5410,2.5222,2.4758,2.3784,2.2016,1.9182
518,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5475,2.5410,2.5220,2.4755,2.3780,2.2010,1.9177
519,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5475,2.5409,2.5219,2.4753,2.3776,2.2005,1.9172
520,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5475,2.5408,2.5217,2.4750,2.3772,2.2000,1.9167
521,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5474,2.5408,2.5216,2.4747,2.3768,2.1995,1.9161
522,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5474,2.5407,2.5215,2.4745,2.3764,2.1990,1.9156
523,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5474,2.5407,2.5213,2.4742,2.3760,2.1985,1.9151
524,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5474,2.5406,2.5212,2.4739,2.3756,2.1980,1.9146
525,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5474,2.5405,2.5210,2.4737,2.3752,2.1975,1.9141
526,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5473,2.5405,2.5209,2.4734,2.3748,2.1970,1.9136
527,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5494,2.5473,2.5404,2.5207,2.4731,2.3744,2.1965,1.9131
528,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5473,2.5403,2.5206,2.4729,2.3740,2.1960,1.9125
529,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5473,2.5403,2.5205,2.4726,2.3736,2.1955,1.9120
530,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5472,2.5402,2.5203,2.4723,2.3732,2.1950,1.9115
531,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5472,2.5401,2.5202,2.4721,2.3727,2.1945,1.9110
532,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5472,2.5401,2.5200,2.4718,2.3723,2.1940,1.9105
533,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5472,2.5400,2.5199,2.4716,2.3719,2.1934,1.9100
534,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5471,2.5400,2.5197,2.4713,2.3715,2.1929,1.9095
535,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5471,2.5399,2.5196,2.4710,2.3711,2.1924,1.9090
536,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5499,2.5493,2.5471,2.5398,2.5194,2.4708,2.3707,2.1919,1.9085
537,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5493,2.5471,2.5398,2.5193,2.4705,2.3703,2.1914,1.9080
538,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5493,2.5470,2.5397,2.5192,2.4702,2.3699,2.1909,1.9075
539,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5493,2.5470,2.5396,2.5190,2.4700,2.3695,2.1904,1.9069
540,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5493,2.5470,2.5396,2.5189,2.4697,2.3691,2.1899,1.9064
541,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5470,2.5395,2.5187,2.4694,2.3687,2.1894,1.9059
542,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5469,2.5394,2.5186,2.4692,2.3683,2.1889,1.9054
543,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5469,2.5394,2.5184,2.4689,2.3679,2.1884,1.9049
544,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5469,2.5393,2.5183,2.4686,2.3675,2.1880,1.9044
545,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5469,2.5392,2.5181,2.4684,2.3671,2.1875,1.9039
546,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5468,2.5392,2.5180,2.4681,2.3667,2.1870,1.9034
547,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5468,2.5391,2.5178,2.4678,2.3663,2.1865,1.9029
548,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5468,2.5390,2.5177,2.4676,2.3659,2.1860,1.9024
549,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5468,2.5390,2.5175,2.4673,2.3655,2.1855,1.9019
550,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5467,2.5389,2.5174,2.4670,2.3651,2.1850,1.9014
551,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5467,2.5388,2.5172,2.4668,2.3647,2.1845,1.9009
552,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5492,2.5467,2.5387,2.5171,2.4665,2.3643,2.1840,1.9004
553,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5467,2.5387,2.5170,2.4662,2.3639,2.1835,1.8999
554,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5466,2.5386,2.5168,2.4660,2.3635,2.1830,1.8994
555,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5466,2.5385,2.5167,2.4657,2.3631,2.1825,1.8989
556,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5466,2.5385,2.5165,2.4654,2.3627,2.1820,1.8984
557,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5465,2.5384,2.5164,2.4652,2.3623,2.1815,1.8979
558,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5465,2.5383,2.5162,2.4649,2.3619,2.1810,1.8974
559,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5465,2.5383,2.5161,2.4646,2.3616,2.1806,1.8970
560,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5465,2.5382,2.5159,2.4644,2.3612,2.1801,1.8965
561,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5464,2.5381,2.5158,2.4641,2.3608,2.1796,1.8960
562,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5464,2.5380,2.5156,2.4638,2.3604,2.1791,1.8955
563,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5464,2.5380,2.5155,2.4636,2.3600,2.1786,1.8950
564,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5491,2.5463,2.5379,2.5153,2.4633,2.3596,2.1781,1.8945
565,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5463,2.5378,2.5151,2.4630,2.3592,2.1776,1.8940
566,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5463,2.5378,2.5150,2.4628,2.3588,2.1771,1.8935
567,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5463,2.5377,2.5148,2.4625,2.3584,2.1767,1.8930
568,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5462,2.5376,2.5147,2.4622,2.3580,2.1762,1.8925
569,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5462,2.5375,2.5145,2.4620,2.3576,2.1757,1.8920
570,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5462,2.5375,2.5144,2.4617,2.3572,2.1752,1.8916
571,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5461,2.5374,2.5142,2.4614,2.3568,2.1747,1.8911
572,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5461,2.5373,2.5141,2.4611,2.3564,2.1742,1.8906
573,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5461,2.5373,2.5139,2.4609,2.3560,2.1738,1.8901
574,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5490,2.5461,2.5372,2.5138,2.4606,2.3556,2.1733,1.8896
575,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5489,2.5460,2.5371,2.5136,2.4603,2.3552,2.1728,1.8891
576,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5500,2.5498,2.5489,2.5460,2.5370,2.5135,2.4601,2.3548,2.1723,1.8886
